Date,SP500,SP500corr,filterSP500corr,Open,High,Low,Last,,,,,,,,,,,,,
2018-09-04,2903,0.047224083,0,2910.75,2916.75,2890,2903.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-05,2893,0.053709865,0,2903.5,2905,2882.25,2894.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-06,2883.75,0.050688252,0,2893.75,2897.75,2872.25,2883,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-07,2879.25,0.055834296,0,2882.5,2889.75,2869.5,2877.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-10,2885,0.064727058,0,2877.5,2893,2877.5,2884.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-11,2894.5,0.040916583,0,2884.75,2897.75,2872.25,2895,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-12,2893.5,0.056273385,0,2895.25,2900.25,2884.5,2892.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-13,2910.25,0.043569868,0,2892.5,2912,2889.75,2909.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-14,2911.5,0.044226107,0,2909.5,2917.25,2902,2911.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-17,2896,0.059314978,0,2909,2911.25,2892.25,2896,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-18,2911.75,0.074636303,0,2895.5,2917.75,2883.5,2912.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-19,2915,0.081444983,0,2913,2918.75,2905.75,2916.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-20,2939.5,0.050819634,0,2916.5,2940.75,2913.25,2940.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-21,2933.75,0.084096256,0,2939.5,2947,2932,2932.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-24,2934,0.034319092,0,2939.25,2939.25,2926,2935.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-25,2930,0.031631115,0,2934.75,2942.5,2927.25,2931.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-26,2920.25,0.041273204,0,2932.5,2944.25,2916.5,2920.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-27,2928.5,0.058850839,0,2919.75,2940.75,2916.5,2930.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-09-28,2927.5,0.030368594,0,2930.75,2933.75,2916.75,2929.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-01,2938.75,0.019837279,0,2930.75,2950.5,2930.75,2937.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-02,2937.25,0.012261911,0,2938,2944.5,2926.5,2938.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-03,2940.25,0.002148564,0,2938,2953.25,2933.75,2935,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-04,2916.25,0.032028872,0,2934,2934,2896.5,2919,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-05,2902.75,0.029011557,0,2918,2924,2882,2903.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-10,2789.5,0.035568213,0,2897.25,2899.75,2779.25,2780.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-11,2752.75,0.049599592,0,2782.25,2806,2719.5,2755.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-12,2775.75,0.053903191,0,2756.25,2792.25,2740.5,2778.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-15,2756.5,0.075819986,0,2777.25,2785.5,2753,2754.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-16,2825.5,0.069919948,0,2754.5,2826.5,2753.5,2823.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-17,2823.75,0.063727521,0,2824.25,2831.5,2790.75,2824,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-18,2779.75,0.061074537,0,2821.75,2821.75,2764.25,2782.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-19,2775,0.041741026,0,2783.25,2808,2769.75,2775.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-22,2764,0.00679411,0,2765.75,2789.5,2757.75,2764,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-23,2753.25,0.01864405,0,2762.25,2764.25,2699.25,2753.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-24,2671,0.063407126,0,2752.5,2757,2659.25,2680.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-25,2695,0.091857141,0,2682.5,2730,2666.25,2687.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-26,2675.5,0.078957681,0,2684.25,2698,2633.25,2668,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-29,2649.25,0.058171032,0,2674,2713.5,2609.5,2645,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-30,2691,0.053635245,0,2645.5,2695.75,2639,2695.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-10-31,2717.25,0.053259853,0,2695.75,2743.5,2688,2711.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-01,2744.25,0.040888814,0,2712,2747.5,2712,2739.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-02,2730.5,0.035370271,0,2729.75,2772,2706,2729,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-05,2745.5,0.051013753,0,2728.5,2749.75,2719.5,2746.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-06,2765.25,0.029776446,0,2744.25,2766.75,2736,2764.25,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-07,2823.25,0.023100536,0,2760,2824.25,2751.5,2823.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-08,2815.5,0.01965651,0,2823.25,2824.5,2802,2812.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-09,2785.5,0.054239293,0,2811.25,2817.25,2771.25,2784.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-14,2704.5,0.065548842,0,2734.75,2754.25,2692.5,2708,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-15,2740.5,0.069162209,0,2707.25,2743,2677.25,2739.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-16,2749,0.05936978,0,2735,2754.5,2715,2747.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-19,2702,0.058842572,0,2739.5,2754,2687.25,2702.75,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-20,2645.25,0.109758897,0,2701.75,2702,2637.25,2642.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,0,,"$169,504"
2018-11-21,2654.25,0.133629173,0.133629173,2645.25,2676.5,2638.25,2654.5,161648.9034,"$95,366",,0,,"$104,859","$161,649","$61,862","$58,996",,2654.25,,"$169,504"
2018-11-23,2634.75,0.103150263,0,2655.5,2661,2630.75,2634,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",0.985360558,2634.75,1.014856939,"$172,022"
2018-11-26,2675.5,0.071729073,0,2639.25,2681.5,2633.5,2666.25,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-11-27,2689,0.084862076,0,2665.5,2692.75,2660,2691.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-11-28,2747.25,0.06315036,0,2693,2750.5,2687,2747,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-11-29,2749.5,0.030059147,0,2745.25,2759.75,2728.75,2747.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-11-30,2763.5,0.037891889,0,2747.75,2770,2734.5,2768.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-03,2796,0.035135532,0,2792,2819,2779,2795,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-04,2706.5,0.054544691,0,2795.25,2795.25,2700.5,2706.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-07,2640,0.067978176,0,2698.75,2713.75,2627.25,2641.5,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-10,2647,0.085787957,0,2629,2652,2586.75,2646,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-11,2645.25,0.070232101,0,2648,2682,2625.5,2635.5,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-12,2656.5,0.082607357,0,2636.5,2690.5,2636,2655,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-17,2555.75,0.079458721,0,2595.5,2616.75,2533.5,2556.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-18,2538,0.076875523,0,2557.25,2577.75,2530,2532,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-19,2504.5,0.073698298,0,2532,2592,2489.5,2503.25,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-20,2486.25,0.024156603,0,2505,2518,2441.5,2487.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-21,2413.5,0.046663405,0,2485,2508,2409.25,2421.25,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,0,,"$172,022"
2018-12-24,2344.25,0.223730397,0.223730397,2408,2436.75,2343,2344.75,164050.5113,"$95,366",,0,,"$104,859","$164,051","$60,957","$58,132",,2344.25,,"$172,022"
2018-12-26,2474.25,0.10868572,0,2346.25,2480.75,2319.25,2471,147264.5721,"$95,366",,0,,"$104,859","$147,265","$67,905","$64,758",1.113984911,2474.25,0.897678227,"$154,421"
2018-12-27,2498.25,0.139891564,0.139891564,2473,2501.5,2400.25,2492.5,147264.5721,"$95,366",,0,,"$104,859","$147,265","$67,905","$64,758",,2498.25,,"$154,421"
2018-12-28,2489.25,0.133817096,0.133817096,2493.5,2524.75,2476.75,2490.75,147264.5721,"$95,366",,0,,"$104,859","$147,265","$67,905","$64,758",,2498.25,,"$154,421"
2018-12-31,2508.5,0.060706271,0,2498.5,2515.75,2486.75,2512,146063.5532,"$95,366",,0,,"$104,859","$146,064","$68,463","$65,291",1.008222578,2508.5,0.991844482,"$153,161"
2019-01-02,2514.75,0.091171455,0,2509.5,2524.25,2456.5,2493.5,146063.5532,"$95,366",,0,,"$104,859","$146,064","$68,463","$65,291",,0,,"$153,161"
2019-01-03,2451,0.145540018,0.145540018,2486.5,2496.5,2447.25,2455,146063.5532,"$95,366",,0,,"$104,859","$146,064","$68,463","$65,291",,2451,,"$153,161"
2019-01-04,2535.5,0.070140265,0,2455,2542.75,2442.25,2534.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",1.070140024,2535.5,0.934457153,"$143,123"
2019-01-07,2555,0.067884361,0,2540.25,2571.25,2528.5,2558,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-09,2587.75,0.074863078,0,2576.25,2602,2573.75,2586.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-10,2599,0.070993993,0,2584,2604.25,2565.75,2599.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-11,2600,0.083839579,0,2598,2602.25,2582.25,2600,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-14,2585.25,0.080616267,0,2593.75,2596.25,2572.5,2585.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-16,2618.5,0.087106971,0,2612.75,2631.5,2608.25,2620.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-17,2640.5,0.068209389,0,2618,2650.25,2601.25,2643.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-18,2677.5,0.067998803,0,2642,2683,2638.75,2682.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-22,2637.25,0.071429559,0,2677.75,2678.75,2622.5,2638.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-23,2643.75,0.060236917,0,2635.75,2659,2618,2643.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-24,2639.25,0.041536192,0,2639.75,2652.25,2631.5,2642.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-25,2669,0.038894571,0,2641.75,2677.5,2640,2670.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-29,2645.5,0.039586439,0,2643.75,2655,2634,2652,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-30,2687.75,0.049229652,0,2655.25,2694.75,2641.5,2689,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-01-31,2709.75,0.060242199,0,2687.25,2718,2681.25,2717,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-01,2709.25,0.057642507,0,2712.75,2721.5,2700.5,2709,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-04,2726.5,0.052913847,0,2704,2730,2702.25,2726.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-05,2736.25,0.068851658,0,2724,2742.5,2721.75,2736.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-06,2734.5,0.058106983,0,2737,2741.25,2727.75,2733.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-07,2709,0.060465944,0,2732.75,2733.25,2690.75,2708,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-08,2711,0.051426838,0,2708.5,2713.5,2685.75,2712.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-11,2713,0.052262713,0,2715,2726.75,2705.5,2712.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-12,2749.75,0.059792563,0,2712,2753.25,2710.5,2750,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-13,2754.5,0.060681329,0,2748.25,2767.5,2748.25,2754.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-14,2748,0.058234137,0,2754.25,2767.5,2734.5,2746,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-15,2782,0.059578438,0,2745,2783.25,2733.25,2782,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-19,2783.5,0.050357293,0,2784,2792.25,2770.75,2782.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-20,2791.5,0.055418108,0,2781,2795,2778.25,2791.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-21,2778.75,0.050721223,0,2791.25,2802.5,2768.5,2779,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-22,2796,0.03887054,0,2777.25,2800.5,2775,2800.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-25,2802.25,0.044877215,0,2804,2819.5,2799.5,2800.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-26,2797,0.049776478,0,2800.25,2809,2788.75,2794.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-27,2800.25,0.056542824,0,2792.5,2802.25,2780.5,2801.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-02-28,2790,0.036603503,0,2799.5,2800.5,2787.25,2792.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-01,2810.25,0.062685904,0,2790.5,2814,2788.75,2811.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-04,2796.5,0.064140016,0,2819.25,2825.75,2772.5,2796.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-05,2796.75,0.082298753,0,2794.5,2803.75,2788.5,2794,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-06,2777,0.072360945,0,2792.25,2798,2773.75,2776,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-07,2755,0.07790301,0,2775.75,2781.75,2743.75,2754.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-08,2752,0.063277661,0,2754.5,2756.75,2726.5,2753.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-11,2789,0.090223639,0,2750.5,2792.5,2741.75,2790.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-12,2797.25,0.086309434,0,2790,2803.25,2785.5,2799,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-13,2819.5,0.089837813,0,2797.75,2826.5,2788.25,2820.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-18,2845.75,0.091774777,0,2831.25,2847,2828.75,2846.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-19,2841.5,0.069384696,0,2847.75,2863.25,2834,2842.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-20,2832,0.019276041,0,2841.5,2854.25,2822.5,2829,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-21,2867.5,0.025434025,0,2829,2870.75,2819.5,2865.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-22,2815.5,0.07386593,0,2865.75,2869.5,2810.25,2811.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-25,2811.25,0.097070421,0,2817.75,2822.5,2794,2813,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-26,2827.5,0.095977346,0,2813.5,2839.75,2810.75,2828.25,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-27,2814.5,0.079309261,0,2826.5,2836,2796.5,2811.75,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-28,2825.25,0.052208021,0,2811.5,2828,2799.5,2826.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,0,,"$143,123"
2019-03-29,2842.5,0.137692563,0.137692563,2825.25,2845.75,2824.75,2844.5,136490.1321,"$95,366",,0,,"$104,859","$136,490","$73,265","$69,870",,2842.5,,"$143,123"
2019-04-01,2875.5,0.121982636,0,2848.75,2878,2848.75,2875.5,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",1.023353778,2875.5,0.977179175,"$139,856"
2019-04-02,2872,0.121608991,0,2874.25,2878.5,2867.25,2871.75,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,0,,"$139,856"
2019-04-03,2884.75,0.088862608,0,2873.25,2894,2870.75,2884.5,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,0,,"$139,856"
2019-04-04,2887.5,0.123171831,0,2885,2890.5,2876,2887.25,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,0,,"$139,856"
2019-04-05,2901.25,0.119469917,0,2887.25,2902.75,2885.5,2902.5,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,0,,"$139,856"
2019-04-08,2903.5,0.168258991,0.168258991,2902.5,2904.5,2889.5,2904.25,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-10,2899.5,0.154573279,0.154573279,2887.75,2901,2883.5,2900.75,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-11,2896.75,0.150578493,0.150578493,2900.25,2905.25,2890.75,2897,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-12,2918,0.146351779,0.146351779,2897,2919.75,2896.5,2917.5,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-16,2917,0.154439528,0.154439528,2917.5,2926.5,2910.5,2917,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-22,2918,0.134681408,0.134681408,2914.75,2920.75,2904.75,2918.5,133375.3146,"$95,366",,0,,"$104,859","$133,375","$74,976","$71,502",,2903.5,,"$139,856"
2019-04-23,2944,0.10233943,0,2917.5,2945.25,2914,2944,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",1.028091931,2944,0.972675662,"$136,035"
2019-04-26,2947.25,0.111529935,0,2929,2948.25,2923.5,2945,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-04-29,2948.75,0.102123795,0,2946.25,2957,2944,2949,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-04-30,2954.25,0.096367158,0,2948.5,2962,2931.75,2961,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-05-01,2928.75,0.070595496,0,2960.25,2967.75,2922.25,2922.5,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-05-02,2923.25,0.00225045,0,2922.5,2938.25,2907,2924.75,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-05-03,2953.5,-0.102524272,0,2926.5,2955,2922.5,2954.5,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-05-06,2938,-0.108691197,0,2927,2943.25,2889.5,2915.25,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
2019-05-07,2895.75,-0.097944803,0,2918,2935.75,2867.75,2896,129730.9225,"$95,366",,0,,"$104,859","$129,731","$77,083","$73,511",,0,,"$136,035"
