,Date,Closing Price,B Rating,5 Year Rate,Yield Spread,S&P 500 Returns,Yield Spread Returns,Correl55day,55Day std,55Day Mean,55Z-Score,,signal,Long/Short
778,10/17/2000,1385,13.5,5.68,7.82,-0.020509194,0.033025099,-0.075730496,0.123831334,0.067454174,-1.156287872,,0,
779,10/18/2000,1345,13.62,5.68,7.94,-0.028880866,0.015345269,-0.116645911,0.120941252,0.068984386,-1.534879893,,0,
780,10/19/2000,1421.5,13.62,5.69,7.93,0.056877323,-0.001259446,-0.133844283,0.119628291,0.069681731,-1.701320085,,0,
781,10/20/2000,1431.5,13.64,5.69,7.95,0.007034822,0.002522068,-0.135159483,0.118121777,0.070457784,-1.740722767,,0,
782,10/23/2000,1423,13.66,5.66,8,-0.005937827,0.006289308,-0.132447285,0.115863101,0.071566727,-1.76081954,,0,
783,10/24/2000,1419,13.64,5.7,7.94,-0.002810963,-0.0075,-0.132915599,0.113713053,0.072604315,-1.807355515,,0,
784,10/25/2000,1409,13.62,5.74,7.88,-0.007047216,-0.007556675,-0.104393359,0.109589672,0.074555695,-1.632900723,,0,
785,10/26/2000,1383,13.68,5.75,7.93,-0.018452803,0.006345178,-0.105954439,0.10996661,0.074322166,-1.639375855,,0,
786,10/27/2000,1379,13.71,5.79,7.92,-0.002892263,-0.001261034,-0.10888931,0.111113138,0.073552444,-1.641945827,,0,
787,10/30/2000,1436,13.74,5.83,7.91,0.0413343,-0.001262626,-0.122458276,0.112834328,0.072396041,-1.726906341,,0,
788,10/31/2000,1466.75,13.84,5.83,8.01,0.021413649,0.012642225,-0.09355239,0.113298561,0.072067254,-1.461798304,,0,
789,11/1/2000,1451.25,13.78,5.79,7.99,-0.010567581,-0.002496879,-0.096969934,0.11502999,0.070525309,-1.456100649,,0,
790,11/2/2000,1444,13.85,5.78,8.07,-0.004995693,0.010012516,-0.099797593,0.116992148,0.068610194,-1.439479395,,0,
791,11/3/2000,1455.5,13.91,5.86,8.05,0.007963989,-0.002478315,-0.107090523,0.119352543,0.06522127,-1.443721176,,0,
792,11/6/2000,1465,13.93,5.91,8.02,0.006526967,-0.003726708,-0.111388544,0.121657133,0.061611362,-1.422028459,,0,
793,11/7/2000,1446.5,13.96,5.84,8.12,-0.012627986,0.012468828,-0.12279647,0.124172542,0.058269214,-1.458178124,,0,
794,11/8/2000,1439.25,13.94,5.83,8.11,-0.005012098,-0.001231527,-0.119709409,0.126469249,0.054999855,-1.38143672,,0,
795,11/9/2000,1399.5,13.97,5.76,8.21,-0.027618551,0.012330456,-0.134293022,0.129010066,0.051407091,-1.439423447,,0,
796,11/10/2000,1400,14.01,5.76,8.25,0.00035727,0.004872107,-0.135991378,0.131454625,0.047873328,-1.39869332,,0,
797,11/13/2000,1383,14.03,5.72,8.31,-0.012142857,0.007272727,-0.13772659,0.133757412,0.044032802,-1.358873418,,0,
798,11/14/2000,1402.5,14.05,5.72,8.33,0.014099783,0.002406739,-0.138524088,0.13597245,0.040382653,-1.31575728,,0,
799,11/15/2000,1410,14.04,5.69,8.35,0.005347594,0.00240096,-0.131766106,0.137939407,0.037371632,-1.226174165,,0,
800,11/16/2000,1399.75,14.06,5.66,8.4,-0.007269504,0.005988024,-0.13490885,0.139866203,0.03401274,-1.20773701,,0,
801,11/17/2000,1390,14.12,5.67,8.45,-0.00696553,0.005952381,-0.141063476,0.141801341,0.030419698,-1.209319836,,0,
802,11/20/2000,1381.25,14.25,5.65,8.6,-0.006294964,0.017751479,-0.281004907,0.146581174,0.022258676,-2.068912224,,0,
803,11/21/2000,1378,14.46,5.65,8.81,-0.002352941,0.024418605,-0.271725289,0.150428504,0.014265744,-1.90117581,,0,
804,11/22/2000,1370,14.58,5.6,8.98,-0.005805515,0.019296254,-0.301154729,0.153797183,0.004924165,-1.990146297,,0,
805,11/24/2000,1365,14.6,5.63,8.97,-0.003649635,-0.001113586,-0.321749923,0.156567992,-0.005262696,-2.021404392,,0,
806,11/27/2000,1381.25,14.67,5.63,9.04,0.011904762,0.00780379,-0.305561266,0.158860616,-0.01463483,-1.83133141,,0,
807,11/28/2000,1359.75,14.74,5.57,9.17,-0.015565611,0.014380531,-0.319723113,0.161020723,-0.024274042,-1.834851229,,0,
808,11/29/2000,1362,14.91,5.51,9.4,0.001654716,0.025081788,-0.30157648,0.162020253,-0.033568631,-1.654162634,,0,
809,11/30/2000,1339,15.33,5.42,9.91,-0.016886931,0.054255319,-0.323148397,0.163711928,-0.042872369,-1.712007369,,0,
810,12/1/2000,1334.5,15.33,5.46,9.87,-0.003360717,-0.004036327,-0.318484289,0.165062514,-0.051848326,-1.615363519,,0,
811,12/4/2000,1350.75,15.44,5.45,9.99,0.012176845,0.012158055,-0.314292939,0.165634445,-0.060853097,-1.530115564,,0,
812,12/5/2000,1397,15.37,5.36,10.01,0.034240237,0.002002002,-0.328263026,0.166219931,-0.070032343,-1.55354825,,0,
813,12/6/2000,1374.75,15.28,5.26,10.02,-0.015926986,0.000999001,-0.319960828,0.165736165,-0.079263367,-1.45229293,,0,
814,12/7/2000,1362.75,15.28,5.26,10.02,-0.00872886,0,-0.317089743,0.164301747,-0.088642152,-1.390414865,,0,
815,12/8/2000,1362.75,15.25,5.32,9.93,0,-0.008982036,-0.323230096,0.162915717,-0.097880961,-1.383225257,,0,
816,12/11/2000,1402,15.12,5.33,9.79,0.028802055,-0.014098691,-0.363986567,0.161891783,-0.107963081,-1.581448308,,0,
817,12/12/2000,1398.75,14.98,5.33,9.65,-0.002318117,-0.014300306,-0.348844989,0.16065995,-0.117311201,-1.44114191,,0,
818,12/13/2000,1379.5,14.81,5.24,9.57,-0.013762288,-0.008290155,-0.310862418,0.159486475,-0.12507241,-1.164926423,,0,
819,12/14/2000,1356.75,14.79,5.19,9.6,-0.016491482,0.003134796,-0.297283787,0.158732265,-0.131844196,-1.042255587,,0,
820,12/15/2000,1326.75,14.76,5.15,9.61,-0.022111664,0.001041667,-0.28800412,0.157321254,-0.138581794,-0.949791097,,0,
821,12/18/2000,1364.75,14.76,5.1,9.66,0.028641417,0.005202914,-0.294435565,0.154650144,-0.146093072,-0.959213414,,0,
822,12/19/2000,1336,14.72,5.12,9.6,-0.021066129,-0.00621118,-0.26776325,0.151371333,-0.152989353,-0.758227433,,0,
823,12/20/2000,1296.5,14.74,5,9.74,-0.029565868,0.014583333,-0.283448625,0.146452315,-0.160896817,-0.836803485,,0,
824,12/21/2000,1288,14.79,4.94,9.85,-0.006556113,0.011293634,-0.291234035,0.139674351,-0.169502701,-0.87153678,,0,
825,12/22/2000,1344.25,14.81,4.93,9.88,0.04367236,0.003045685,-0.283644397,0.132395259,-0.177776015,-0.799638769,,0,
826,12/26/2000,1346,14.82,4.92,9.9,0.001301841,0.002024291,-0.283791208,0.12436821,-0.185971466,-0.786533323,,0,
827,12/27/2000,1330.25,14.84,4.99,9.85,-0.011701337,-0.005050505,-0.27237002,0.117438698,-0.193149703,-0.67456739,,0,
828,12/28/2000,1371.25,14.81,5.02,9.79,0.030821274,-0.006091371,-0.289757154,0.111994122,-0.199862523,-0.802672754,,0,
829,12/29/2000,1352.75,14.81,4.99,9.82,-0.01349134,0.003064351,-0.287633359,0.106852995,-0.20613971,-0.762670709,,0,
830,1/2/2001,1316.5,14.78,4.76,10.02,-0.026797265,0.020366599,-0.296053802,0.103536831,-0.211593715,-0.815749196,,0,
831,1/3/2001,1365,14.69,4.94,9.75,0.036840106,-0.026946108,-0.373116009,0.099924279,-0.219083033,-1.541496998,,0,
832,1/4/2001,1364.25,14.53,4.82,9.71,-0.000549451,-0.004102564,-0.361217048,0.096930359,-0.225716876,-1.397912616,,0,
833,1/5/2001,1327.5,14.38,4.66,9.72,-0.026937878,0.001029866,-0.324918752,0.095604587,-0.230247572,-0.990236796,,0,
834,1/8/2001,1324.25,14.28,4.65,9.63,-0.002448211,-0.009259259,-0.302134792,0.094791162,-0.233620097,-0.722796242,,0,
835,1/9/2001,1325.5,14.16,4.73,9.43,0.000943931,-0.020768432,-0.300006161,0.09419833,-0.236641222,-0.672675815,,0,
836,1/10/2001,1335,14.05,4.83,9.22,0.007167107,-0.022269353,-0.305956552,0.093604294,-0.239746623,-0.707338585,,0,
837,1/11/2001,1374,13.84,4.85,8.99,0.029213483,-0.02494577,-0.348170294,0.09354457,-0.24366886,-1.117129878,,0,
838,1/12/2001,1346,13.74,4.97,8.77,-0.020378457,-0.024471635,-0.297241754,0.092560739,-0.246656608,-0.54650758,,0,
839,1/16/2001,1351.25,13.69,4.96,8.73,0.003900446,-0.004561003,-0.304710286,0.090783248,-0.250298734,-0.599356749,,0,
840,1/17/2001,1370,13.6,4.87,8.73,0.013876041,0,-0.302080846,0.088839539,-0.253864669,-0.542733311,,0,
841,1/18/2001,1375,13.55,4.74,8.81,0.003649635,0.009163803,-0.3002071,0.086779553,-0.257343174,-0.493940388,,0,
842,1/19/2001,1364,13.46,4.84,8.62,-0.008,-0.021566402,-0.284285292,0.084843331,-0.260285483,-0.282872066,,0,
843,1/22/2001,1370,13.46,4.87,8.59,0.004398827,-0.003480278,-0.311066165,0.081947548,-0.264240279,-0.571412899,,0,
844,1/23/2001,1381.75,13.41,4.96,8.45,0.008576642,-0.016298021,-0.322353918,0.079010766,-0.26833817,-0.683650488,,0,
845,1/24/2001,1389,13.36,4.98,8.38,0.005246969,-0.008284024,-0.323298126,0.07586688,-0.272401816,-0.670863361,,0,
846,1/25/2001,1380.5,13.34,4.94,8.4,-0.00611951,0.002386635,-0.322358526,0.072665852,-0.27631578,-0.63362288,,0,
847,1/26/2001,1379,13.32,4.93,8.39,-0.001086563,-0.001190476,-0.320530705,0.06926817,-0.280118364,-0.583418623,,0,
848,1/29/2001,1382,13.32,4.97,8.35,0.002175489,-0.00476758,-0.314088712,0.065945372,-0.283596405,-0.462387371,,0,
849,1/30/2001,1391,13.27,4.91,8.36,0.006512301,0.001197605,-0.314142924,0.062096335,-0.28713156,-0.434991274,,0,
850,1/31/2001,1402,12.98,4.85,8.13,0.00790798,-0.027511962,-0.304451295,0.058473717,-0.290225347,-0.2432879,,0,
851,2/1/2001,1398,12.83,4.78,8.05,-0.002853067,-0.009840098,-0.301374667,0.054513738,-0.293232316,-0.149363288,,0,
852,2/2/2001,1368.25,12.82,4.86,7.96,-0.021280401,-0.011180124,-0.273368611,0.050249818,-0.295698534,0.444378183,,0,
853,2/5/2001,1375,12.8,4.88,7.92,0.004933309,-0.005025126,-0.279936256,0.045447047,-0.298269664,0.403401527,,0,
854,2/6/2001,1381,12.77,4.92,7.85,0.004363636,-0.008838384,-0.283566705,0.03934821,-0.301029675,0.443805965,,0,
855,2/7/2001,1366,12.77,4.91,7.86,-0.010861694,0.001273885,-0.281640316,0.032201786,-0.30369752,0.68496836,,0,
856,2/8/2001,1357.5,12.72,4.93,7.79,-0.006222548,-0.008905852,-0.274592984,0.023597171,-0.306125329,1.336276524,,0,
857,2/9/2001,1340,12.69,4.85,7.84,-0.012891344,0.006418485,-0.275963312,0.023706101,-0.306033664,1.268464694,,0,
858,2/12/2001,1342.5,12.7,4.86,7.84,0.001865672,-1.11E-16,-0.28020121,0.023505643,-0.306187772,1.105545678,,0,
859,2/13/2001,1340.5,12.71,4.9,7.81,-0.001489758,-0.003826531,-0.276989827,0.023825132,-0.30574841,1.207069181,,0,
860,2/14/2001,1325.5,12.68,4.99,7.69,-0.011189855,-0.015364917,-0.262429332,0.024422556,-0.304669854,1.72957004,,0,
861,2/15/2001,1353,12.65,5.06,7.59,0.020746888,-0.013003901,-0.287157276,0.024535932,-0.304335236,0.700114422,,0,
862,2/16/2001,1317.5,12.67,4.94,7.73,-0.02623799,0.018445323,-0.303500256,0.024444863,-0.304040275,0.022091305,,0,
863,2/20/2001,1304.75,12.7,4.94,7.76,-0.009677419,0.003880983,-0.324159713,0.024591936,-0.304450879,-0.801434836,,0,
864,2/21/2001,1267.5,12.78,4.96,7.82,-0.028549531,0.007731959,-0.330287956,0.024711015,-0.304580689,-1.040316124,,0,
865,2/22/2001,1264,12.85,4.94,7.91,-0.002761341,0.011508951,-0.327204446,0.024829564,-0.304739237,-0.904776593,,0,
866,2/23/2001,1267,12.87,4.86,8.01,0.002373418,0.012642225,-0.343217401,0.025336797,-0.305265137,-1.497910927,,0,
867,2/26/2001,1288,12.86,4.81,8.05,0.016574586,0.004993758,-0.357436393,0.026120426,-0.305795561,-1.977028686,,0,
868,2/27/2001,1279.75,12.81,4.75,8.06,-0.00640528,0.001242236,-0.355171575,0.026894077,-0.306435757,-1.812139482,,0,
869,2/28/2001,1247,12.6,4.7,7.9,-0.025590936,-0.019851117,-0.30432454,0.026855484,-0.306203662,0.069971637,,0,
870,3/1/2001,1254.25,12.59,4.67,7.92,0.005813953,0.002531646,-0.298200654,0.026773563,-0.305748581,0.281917185,,0,
871,3/2/2001,1254.5,12.65,4.75,7.9,0.000199322,-0.002525253,-0.279070212,0.025783086,-0.304204648,0.974842036,,0,
872,3/5/2001,1256,12.66,4.78,7.88,0.001195695,-0.002531646,-0.281317017,0.025219635,-0.302976866,0.858848646,,0,
873,3/6/2001,1269.75,12.64,4.78,7.86,0.010947452,-0.002538071,-0.286065056,0.025297587,-0.302526005,0.650692473,,0,
874,3/7/2001,1279,12.61,4.72,7.89,0.007284899,0.003816794,-0.271260126,0.025638523,-0.302052848,1.201033391,,0,
875,3/8/2001,1280,12.58,4.7,7.88,0.000781861,-0.001267427,-0.265717441,0.026037684,-0.301647635,1.379930523,,0,
876,3/9/2001,1244.5,12.56,4.75,7.81,-0.027734375,-0.008883249,-0.280908028,0.026170623,-0.30140168,0.783078488,,0,
877,3/12/2001,1191,12.67,4.72,7.95,-0.042989152,0.017925736,-0.348328213,0.026505494,-0.302866498,-1.71518082,,0,
878,3/13/2001,1209.5,12.72,4.75,7.97,0.015533165,0.002515723,-0.301898657,0.026371603,-0.303201953,0.049420411,,0,
879,3/14/2001,1181,12.9,4.62,8.28,-0.023563456,0.038895859,-0.343951686,0.026881668,-0.304160456,-1.480236688,,0,
880,3/15/2001,1185.25,12.91,4.55,8.36,0.003598645,0.009661836,-0.385948973,0.028899525,-0.306020539,-2.765735245,,-2.765735245,
881,3/16/2001,1161.5,13,4.54,8.46,-0.020037967,0.011961722,-0.402868328,0.031542858,-0.308185577,-3.001717572,,-3.001717572,
882,3/19/2001,1166,13.15,4.58,8.57,0.0038743,0.013002364,-0.391537748,0.033091912,-0.310352263,-2.453333108,,0,
883,3/20/2001,1183,13.22,4.52,8.7,0.01457976,0.015169195,-0.359085131,0.033609241,-0.311612772,-1.412479358,,0,
884,3/21/2001,1142.5,13.39,4.49,8.9,-0.034234996,0.022988506,-0.399293755,0.035455666,-0.313642961,-2.415715308,,0,
885,3/22/2001,1129.75,13.57,4.44,9.13,-0.011159737,0.025842697,-0.375906349,0.03634583,-0.315094826,-1.673136205,,0,
886,3/23/2001,1164,13.51,4.52,8.99,0.030316442,-0.015334064,-0.342421511,0.035667758,-0.314536744,-0.781791976,,0,
887,3/26/2001,1178,13.39,4.56,8.83,0.012027491,-0.017797553,-0.355724799,0.035542114,-0.314436885,-1.161661749,,0,
888,3/27/2001,1201.25,13.35,4.73,8.62,0.019736842,-0.023782559,-0.384704185,0.036761921,-0.315523893,-1.881846491,,0,
889,3/28/2001,1170.5,13.38,4.68,8.7,-0.025598335,0.009280742,-0.397841648,0.038347365,-0.317264017,-2.101256009,,0,
890,3/29/2001,1172.5,13.39,4.67,8.72,0.001708672,0.002298851,-0.398271403,0.0397904,-0.319050658,-1.990951223,,0,
891,3/30/2001,1180,13.42,4.62,8.8,0.006396588,0.009174312,-0.380644057,0.040601443,-0.320408613,-1.48357891,,0,
892,4/2/2001,1161,13.32,4.66,8.66,-0.016101695,-0.015909091,-0.31092027,0.040440138,-0.319731339,0.217879309,,0,
893,4/3/2001,1118.75,13.63,4.6,9.03,-0.036391042,0.042725173,-0.437756346,0.043328416,-0.32228615,-2.664999224,,-2.664999224,
894,4/4/2001,1122.5,13.83,4.58,9.25,0.003351955,0.024363234,-0.41193229,0.04490638,-0.324235641,-1.952877271,,0,
895,4/5/2001,1165.5,13.95,4.63,9.32,0.03830735,0.007567568,-0.368891513,0.045198663,-0.325450381,-0.961115417,,0,
896,4/6/2001,1142,13.94,4.52,9.42,-0.02016302,0.010729614,-0.381746953,0.045689943,-0.326932923,-1.199695731,,0,
897,4/9/2001,1153,14.01,4.56,9.45,0.009632224,0.003184713,-0.396425488,0.046250242,-0.328971836,-1.458449718,,0,
898,4/10/2001,1190,13.87,4.7,9.17,0.032090199,-0.02962963,-0.442044059,0.048622389,-0.331353252,-2.27653986,,0,
899,4/11/2001,1184.25,13.83,4.75,9.08,-0.004831933,-0.009814613,-0.431009708,0.050423971,-0.333328812,-1.937191676,,0,
900,4/12/2001,1184.5,13.8,4.83,8.97,0.000211104,-0.012114537,-0.427377059,0.051969837,-0.335221156,-1.773257496,,0,
901,4/16/2001,1193.25,13.78,4.94,8.84,0.007387083,-0.014492754,-0.43283157,0.053573609,-0.337229757,-1.784494564,,0,
902,4/17/2001,1211,13.81,4.87,8.94,0.01487534,0.011312217,-0.41454351,0.05452233,-0.338939081,-1.38666907,,0,
903,4/18/2001,1265,13.76,4.75,9.01,0.044591247,0.007829978,-0.368230157,0.0545541,-0.339923471,-0.518873676,,0,
904,4/19/2001,1271,13.78,4.86,8.92,0.004743083,-0.009988901,-0.37110605,0.054596298,-0.340959164,-0.552178211,,0,
905,4/20/2001,1261.75,13.76,4.88,8.88,-0.007277734,-0.004484305,-0.363238592,0.05444357,-0.342028024,-0.389588124,,0,
906,4/23/2001,1237,13.78,4.78,9,-0.019615613,0.013513514,-0.375056661,0.05433112,-0.343367697,-0.583256227,,0,
907,4/24/2001,1227,13.75,4.78,8.97,-0.008084074,-0.003333333,-0.396552633,0.053929632,-0.345607406,-0.944661129,,0,
908,4/25/2001,1237,13.71,4.88,8.83,0.008149959,-0.015607581,-0.400193683,0.053654916,-0.347793905,-0.976607215,,0,
909,4/26/2001,1251,13.68,4.79,8.89,0.011317704,0.006795017,-0.391872321,0.053239918,-0.349763098,-0.790933283,,0,
910,4/27/2001,1269.5,13.67,4.94,8.73,0.014788169,-0.01799775,-0.405795371,0.052929205,-0.352020462,-1.015978031,,0,
911,4/30/2001,1265.25,13.16,4.97,8.19,-0.003347775,-0.06185567,-0.346942387,0.051857468,-0.353335906,0.123290224,,0,
912,5/1/2001,1280,13.04,4.94,8.1,0.011657775,-0.010989011,-0.350402159,0.050760509,-0.35468934,0.084458972,,0,
913,5/2/2001,1277,12.84,4.95,7.89,-0.00234375,-0.025925926,-0.34043021,0.049763676,-0.355784412,0.30854236,,0,
914,5/3/2001,1258,12.82,4.87,7.95,-0.014878622,0.007604563,-0.344176194,0.048604785,-0.357005983,0.263961436,,0,
915,5/4/2001,1282,12.81,4.83,7.98,0.019077901,0.003773585,-0.350199541,0.046851316,-0.358601805,0.179338894,,0,
916,5/7/2001,1279,12.82,4.82,8,-0.002340094,0.002506266,-0.339524421,0.045894856,-0.359553935,0.436421761,,0,
917,5/8/2001,1277.5,12.8,4.68,8.12,-0.001172791,0.015,-0.321136076,0.045556335,-0.359874586,0.850342972,,0,
918,5/9/2001,1273,12.81,4.65,8.16,-0.003522505,0.004926108,-0.320922416,0.045605399,-0.359815726,0.852822488,,0,
919,5/10/2001,1272,12.83,4.76,8.07,-0.000785546,-0.011029412,-0.315191661,0.045831274,-0.359541248,0.967670833,,0,
920,5/11/2001,1260,12.85,4.99,7.86,-0.009433962,-0.026022305,-0.292210524,0.046526137,-0.358904995,1.433483943,,0,
921,5/14/2001,1257,12.9,4.94,7.96,-0.002380952,0.012722646,-0.295717581,0.047257828,-0.358041362,1.318803318,,0,
922,5/15/2001,1267.5,12.87,4.95,7.92,0.008353222,-0.005025126,-0.304923663,0.047797666,-0.357086585,1.091327794,,0,
923,5/16/2001,1279,12.93,4.95,7.98,0.009072978,0.007575758,-0.299448669,0.048425452,-0.356073441,1.169318403,,0,
924,5/17/2001,1304,12.98,4.99,7.99,0.019546521,0.001253133,-0.33621515,0.047983259,-0.35665327,0.42594273,,0,
925,5/18/2001,1298,12.94,4.99,7.95,-0.004601227,-0.005006258,-0.334849329,0.047407515,-0.35731961,0.473981423,,0,
926,5/21/2001,1327.75,12.94,4.99,7.95,0.022919877,0,-0.330699638,0.046328277,-0.358258327,0.594856742,,0,
927,5/22/2001,1335,12.91,4.99,7.92,0.005460365,-0.003773585,-0.331459034,0.045267359,-0.35917,0.612162183,,0,
928,5/23/2001,1309,12.93,4.96,7.97,-0.019475655,0.006313131,-0.333694611,0.044287914,-0.360035992,0.594775821,,0,
929,5/24/2001,1305,12.9,5.05,7.85,-0.003055768,-0.015056462,-0.329878615,0.042792021,-0.361101782,0.729649283,,0,
930,5/25/2001,1299.25,12.9,5.04,7.86,-0.00440613,0.001273885,-0.329976106,0.040978323,-0.362270122,0.78807559,,0,
931,5/29/2001,1280,12.92,5.06,7.86,-0.01481624,0,-0.351262396,0.03946152,-0.363549292,0.311363977,,0,
932,5/30/2001,1259.75,12.92,5.07,7.85,-0.015820313,-0.001272265,-0.322246379,0.039803058,-0.363075077,1.025767875,,0,
933,5/31/2001,1266.5,13.06,4.94,8.12,0.005358206,0.034394904,-0.30628675,0.039682376,-0.36315486,1.433082272,,0,
934,6/1/2001,1274.5,13.01,4.94,8.07,0.006316621,-0.006157635,-0.265585649,0.041738304,-0.361730023,2.303504584,,0,
935,6/4/2001,1279.25,13.01,4.93,8.08,0.003726952,0.001239157,-0.267538404,0.043483334,-0.359577104,2.116643106,,0,
936,6/5/2001,1295,13.01,4.84,8.17,0.012311902,0.011138614,-0.244954862,0.045727444,-0.35670595,2.443851612,,0,
937,6/6/2001,1283,12.99,4.83,8.16,-0.009266409,-0.00122399,-0.246601533,0.047811696,-0.354070746,2.247759916,,0,
938,6/7/2001,1286.25,12.97,4.88,8.09,0.002533125,-0.008578431,-0.263952096,0.049323839,-0.352341055,1.792012934,,0,
939,6/8/2001,1276.25,12.99,4.93,8.06,-0.007774538,-0.003708282,-0.21645934,0.052179341,-0.349016792,2.540420202,,2.540420202,
940,6/11/2001,1266,13,4.87,8.13,-0.008031342,0.008684864,-0.202774805,0.055634987,-0.345868946,2.572017164,,2.572017164,
941,6/12/2001,1264.25,13.06,4.82,8.24,-0.001382306,0.013530135,-0.183382586,0.059794966,-0.342977329,2.669033109,,2.669033109,
942,6/13/2001,1252.5,13.18,4.81,8.37,-0.009294048,0.015776699,-0.183662435,0.063501838,-0.339848923,2.459558535,,0,
943,6/14/2001,1223.5,13.52,4.76,8.76,-0.023153693,0.046594982,-0.220618872,0.065187534,-0.336865553,1.783265516,,0,
944,6/15/2001,1225.75,13.4,4.74,8.66,0.001838987,-0.011415525,-0.21023494,0.0668256,-0.333454522,1.843897884,,0,
945,6/18/2001,1228,13.6,4.73,8.87,0.001835611,0.024249423,-0.205141769,0.06841194,-0.329943075,1.824262037,,0,
946,6/19/2001,1226,13.72,4.72,9,-0.001628664,0.014656144,-0.2105462,0.069905945,-0.326850386,1.663723835,,0,
947,6/20/2001,1225.5,13.84,4.72,9.12,-0.00040783,0.013333333,-0.235995768,0.070944442,-0.325488123,1.261442795,,0,
948,6/21/2001,1251.25,13.86,4.7,9.16,0.021011832,0.004385965,-0.127366056,0.074122605,-0.319844663,2.596759888,,2.596759888,
949,6/22/2001,1250,13.84,4.63,9.21,-0.000999001,0.005458515,-0.13362502,0.077157129,-0.314784531,2.347929637,,0,
950,6/25/2001,1243,13.8,4.65,9.15,-0.0056,-0.006514658,-0.16349137,0.079427232,-0.311049982,1.857783642,,0,
951,6/26/2001,1234.25,13.84,4.74,9.1,-0.007039421,-0.005464481,-0.142252606,0.082002781,-0.30669554,2.005333625,,0,
952,6/27/2001,1229,13.84,4.82,9.02,-0.004253595,-0.008791209,-0.140966523,0.084035788,-0.302050831,1.916853669,,0,
953,6/28/2001,1213,13.84,4.92,8.92,-0.013018714,-0.011086475,-0.049034087,0.088501915,-0.294905196,2.778144504,,2.778144504,
954,6/29/2001,1245,13.64,4.97,8.67,0.026380874,-0.028026906,-0.115317149,0.089739871,-0.289165331,1.937245735,,0,
955,7/2/2001,1255,13.1,4.88,8.22,0.008032129,-0.051903114,-0.136723191,0.090007749,-0.283880715,1.634942823,,0,
956,7/3/2001,1254.25,13.06,4.91,8.15,-0.00059761,-0.008515815,-0.129498177,0.090005145,-0.278365562,1.653987515,,0,
957,7/5/2001,1232.5,13.04,4.95,8.09,-0.01734104,-0.007361963,-0.135479479,0.090052049,-0.273291671,1.530361531,,0,
958,7/6/2001,1209.75,13.04,4.9,8.14,-0.018458418,0.00618047,-0.204595494,0.089559113,-0.270316495,0.733828185,,0,
959,7/9/2001,1196,13.08,4.88,8.2,-0.011365985,0.007371007,-0.207677199,0.088861586,-0.267345062,0.671469703,,0,
960,7/10/2001,1190,13.09,4.82,8.27,-0.005016722,0.008536585,-0.21301862,0.08816547,-0.264613789,0.58520835,,0,
961,7/11/2001,1185,13.13,4.81,8.32,-0.004201681,0.006045949,-0.195243659,0.08732409,-0.261344462,0.75695954,,0,
962,7/12/2001,1220,13.16,4.8,8.36,0.029535865,0.004807692,-0.169042277,0.08618178,-0.25720791,1.023019405,,0,
963,7/13/2001,1226.5,13.19,4.82,8.37,0.005327869,0.001196172,-0.158515458,0.08490817,-0.252813761,1.110591626,,0,
964,7/16/2001,1213.5,13.18,4.76,8.42,-0.010599266,0.005973716,-0.173431265,0.08337823,-0.248842105,0.904442795,,0,
965,7/17/2001,1228,13.23,4.78,8.45,0.011948908,0.003562945,-0.146345891,0.081655491,-0.244124842,1.197457141,,0,
966,7/18/2001,1216,13.28,4.66,8.62,-0.009771987,0.020118343,-0.201932314,0.08060855,-0.241488295,0.490716944,,0,
967,7/19/2001,1230,13.3,4.69,8.61,0.011513158,-0.001160093,-0.190357506,0.079484949,-0.238578392,0.606666886,,0,
968,7/20/2001,1228.25,13.3,4.7,8.6,-0.001422764,-0.00116144,-0.201340934,0.078389505,-0.236049496,0.442770532,,0,
969,7/23/2001,1213,13.27,4.68,8.59,-0.012416039,-0.001162791,-0.189523373,0.077203892,-0.233237627,0.566218263,,0,
970,7/24/2001,1177.25,13.21,4.67,8.54,-0.029472383,-0.005820722,-0.167250142,0.076003109,-0.229911274,0.824454855,,0,
971,7/25/2001,1200,13.2,4.74,8.46,0.019324697,-0.009367681,-0.184455794,0.074727092,-0.227091844,0.570556795,,0,
972,7/26/2001,1214,13.18,4.71,8.47,0.011666667,0.001182033,-0.18372431,0.073816161,-0.224593449,0.55366112,,0,
973,7/27/2001,1220,13.14,4.64,8.5,0.004942339,0.003541913,-0.180795347,0.072841606,-0.222045684,0.566301848,,0,
974,7/30/2001,1215,13.08,4.63,8.45,-0.004098361,-0.005882353,-0.17916168,0.071923958,-0.219572411,0.561853557,,0,
975,7/31/2001,1230,13.02,4.57,8.45,0.012345679,0,-0.211686056,0.071234226,-0.21810833,0.090157141,,0,
976,8/1/2001,1234,12.88,4.62,8.26,0.003252033,-0.022485207,-0.213686764,0.070433449,-0.216616861,0.041600922,,0,
977,8/2/2001,1232,12.81,4.69,8.12,-0.001620746,-0.016949153,-0.204508711,0.069395832,-0.214791134,0.148170613,,0,
978,8/3/2001,1226,12.79,4.72,8.07,-0.00487013,-0.006157635,-0.20969808,0.068416587,-0.213159306,0.050590439,,0,
979,8/6/2001,1212,12.75,4.71,8.04,-0.01141925,-0.003717472,-0.211360146,0.066296451,-0.210889215,-0.007103416,,0,
980,8/7/2001,1213,12.72,4.72,8,0.000825083,-0.004975124,-0.214451208,0.064078203,-0.208700158,-0.089750492,,0,
